dish_id,split,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1564675193,test,478.808777,803.0,5.210829,46.038174,54.254734
dish_1564675240,test,502.878784,886.0,5.376829,51.516174,55.499733
dish_1564675380,test,87.331001,23.0,6.463,0.713,6.693
dish_1564675411,test,235.531006,308.0,7.033,2.708,35.193001
dish_1564685144,test,26.1625,50.0,1.29875,3.4125,0.8775
dish_1564685183,test,127.107117,150.0,10.841025,7.109585,2.239599
dish_1564685229,test,591.435242,347.0,41.458504,14.729663,41.9048
dish_1564685360,test,304.052368,129.0,20.049007,4.989798,25.973656
dish_1564685406,test,367.6474,192.0,26.060642,7.318961,26.831778
dish_1564685450,test,623.007507,288.0,35.372643,38.998962,37.391777
dish_1564685482,test,851.396545,337.0,49.484638,63.400967,40.429775
dish_1564686657,test,279.194977,105.0,9.87,35.174999,11.76
dish_1564686702,test,307.944977,130.0,12.545,36.75,11.96
dish_1564686740,test,399.804565,221.0,21.22847,40.114349,13.19951
dish_1564686791,test,601.348572,343.0,25.62047,40.114346,51.14151
dish_1564686832,test,829.737549,392.0,39.732468,64.516342,54.179504
dish_1564686855,test,1030.160645,435.0,52.116467,85.930336,56.845505
dish_1564686966,test,153.204697,65.0,10.102215,2.514239,13.087502
dish_1564687013,test,330.840851,224.0,26.888262,14.725341,32.21138
dish_1564687046,test,374.793854,308.0,29.070162,20.45834,33.685577
dish_1564687090,test,498.018677,416.0,32.74007,40.485527,38.089466
dish_1564688969,test,239.309998,90.0,8.46,30.150002,10.08
dish_1564689078,test,72.360779,55.0,6.584693,2.958964,1.450291
dish_1564689108,test,203.66246,159.0,15.866496,13.156699,4.929469
dish_1564689138,test,268.266998,223.0,21.973553,15.522832,5.801213
dish_1564689168,test,352.946991,339.0,27.541552,17.726831,15.081212
dish_1564689219,test,506.847046,474.0,28.081553,44.726837,27.231215
dish_1564690038,test,92.339996,81.0,0.324,16.200001,7.29
dish_1564690085,test,170.615997,143.0,5.857383,22.279419,9.364126
dish_1564690138,test,190.499496,181.0,6.844433,24.872919,10.031026
dish_1564690167,test,251.781372,207.0,10.885319,25.878613,15.266026
dish_1564690194,test,500.918823,430.0,34.428013,43.004883,42.087563
dish_1564691380,test,96.261002,111.0,2.743,18.35,2.903
dish_1564691420,test,212.347305,226.0,13.716616,22.601648,4.469414
dish_1564691450,test,542.326721,366.0,35.475227,28.016935,32.657883
dish_1564761388,test,54.599998,105.0,0.21,0.735,10.5
dish_1564761426,test,207.569,202.0,2.344,29.738001,15.059
dish_1564761457,test,287.306,223.0,8.245,30.389,21.17
dish_1564761488,test,327.986023,336.0,8.358,40.558998,21.735001
dish_1564773826,test,10.08,56.0,0.112,2.184,0.504
dish_1564773847,test,238.027573,161.0,15.737777,5.8212,17.603327
dish_1564773876,test,258.327576,219.0,15.969777,9.881201,18.995329
dish_1564773903,test,316.827545,336.0,16.086779,25.091196,19.580328
dish_1564773942,test,491.939545,442.0,19.902781,25.0912,52.546329
dish_1564773976,test,516.089478,463.0,22.14978,26.4142,52.714333
dish_1564774773,test,50.136581,90.0,2.546341,6.146341,2.107317
dish_1564774805,test,621.091003,353.0,41.685188,15.256662,44.937073
dish_1564775147,test,327.810303,151.0,22.471354,5.23064,24.590466
dish_1564775182,test,398.001526,277.0,26.036234,13.835518,27.54071
dish_1564775216,test,530.596924,340.0,33.648357,15.705273,40.410912
dish_1564777933,test,103.700996,39.0,3.666,13.065001,4.368
dish_1564777960,test,331.007507,147.0,16.715342,16.270294,26.4312
dish_1564777986,test,372.230896,221.0,18.809,21.323952,28.163883
dish_1564778030,test,504.417786,283.0,31.904985,23.514265,30.773952
dish_1564778057,test,575.185059,377.0,33.986801,35.539471,31.990742
dish_1565020755,test,43.279999,8.0,3.36,0.112,2.96
dish_1565020796,test,90.599998,99.0,3.542,0.749,12.06
dish_1565020822,test,180.56488,193.0,5.834682,17.256317,12.977074
dish_1565020867,test,255.804886,325.0,6.230683,35.736317,13.901073
dish_1565020895,test,348.126129,416.0,10.233284,43.375961,20.961317
dish_1565020926,test,398.496124,489.0,10.379284,56.515961,21.472317
dish_1567525712,test,510.544769,184.0,40.46138,32.97702,6.916218
dish_1567525744,test,679.264771,298.0,53.001377,34.801022,18.316217
dish_1567526738,test,225.159988,433.0,0.866,3.031,43.299999
dish_1567526785,test,378.25,539.0,6.966,26.730999,44.599998
dish_1567526814,test,408.25,639.0,7.166,34.331001,45.199997
dish_1567526845,test,448.149994,709.0,7.376,44.131001,45.689999
dish_1567526888,test,479.179993,816.0,7.59,51.193001,47.294998
dish_1567537185,test,402.981781,185.0,22.945698,7.198614,38.144672
dish_1567537212,test,432.506653,238.0,24.44521,10.818127,39.385643
dish_1567537252,test,464.459564,303.0,25.214239,17.229736,39.963154
dish_1567537280,test,733.018555,404.0,34.708237,51.064735,51.275162
dish_1567537352,test,50.792469,73.0,4.293021,2.561213,1.209936
dish_1567537422,test,109.319298,203.0,6.288338,12.18853,3.267302
dish_1567537457,test,297.765015,361.0,12.137429,36.091728,12.930025
dish_1567538263,test,70.70092,56.0,4.997894,5.491088,1.873404
dish_1567538303,test,617.449158,307.0,36.129631,15.257855,53.626446
dish_1567542778,test,260.582001,98.0,9.212,32.830002,10.976001
dish_1567542813,test,316.638611,145.0,10.95192,39.940449,13.850355
dish_1567542843,test,471.296509,216.0,19.758106,42.703159,28.489662
dish_1567542876,test,495.807739,260.0,21.002985,45.708035,29.519905
dish_1567542914,test,513.996338,297.0,21.440739,49.357723,29.848644
dish_1567542953,test,542.496338,354.0,21.49774,56.767731,30.133644
dish_1567542986,test,605.856323,498.0,24.521738,62.959728,34.741642
dish_1567612954,test,148.346344,155.0,3.780488,27.219513,1.512195
dish_1567612986,test,340.226349,524.0,4.518488,29.802513,38.412197
dish_1567613019,test,376.526337,645.0,4.760488,38.998512,39.138195
dish_1567613057,test,406.68631,749.0,4.968488,45.862511,40.6982
dish_1567625294,test,51.200001,32.0,4.8,2.88,0.64
dish_1567625343,test,65.480003,74.0,4.989,5.547,1.711
dish_1567625392,test,208.233475,171.0,14.530067,18.900763,4.826312
dish_1567625434,test,581.253052,396.0,25.45192,23.362089,65.588402
dish_1567628069,test,107.433014,73.0,7.180391,10.049737,2.344513
dish_1567628099,test,127.493019,132.0,7.445891,13.796238,3.849013
dish_1567628157,test,373.190979,355.0,36.018696,25.867041,37.479683
dish_1567628193,test,492.683044,439.0,40.014809,42.993248,41.068039
dish_1567629081,test,239.309998,90.0,8.46,30.150002,10.08
dish_1567629106,test,292.549988,211.0,11.000999,35.353001,13.952
dish_1567785130,test,76.690483,59.0,4.110968,9.08029,1.888
dish_1567785165,test,273.112488,116.0,19.671967,11.47429,12.889
dish_1567785223,test,487.712494,261.0,35.621967,13.794291,27.389
dish_1567785622,test,30.779999,54.0,0.162,7.56,0.378
dish_1567785654,test,51.779999,96.0,0.204,13.02,0.588
dish_1567785709,test,131.250626,138.0,8.397309,14.615491,1.001891
dish_1567785739,test,168.576462,177.0,9.348528,21.464273,1.382379
dish_1567785778,test,303.507507,310.0,15.198483,32.629898,11.701199
dish_1567789154,test,382.506012,111.0,30.302999,4.662,21.423
dish_1567789190,test,507.388397,177.0,43.178196,7.1692,22.0734
dish_1567789230,test,689.428406,300.0,56.708199,9.1372,34.373402
dish_1567789256,test,792.218384,319.0,64.688202,9.403199,41.4034
dish_1567801468,test,86.239998,196.0,4.116,8.428,6.272
dish_1567801520,test,919.097168,600.0,42.248199,53.029022,79.971626
dish_1567801716,test,101.042,38.0,3.572,12.73,4.256
dish_1567801748,test,169.072418,71.0,6.686759,16.373152,10.276019
dish_1567801791,test,225.472412,111.0,9.406758,23.573153,11.11602
dish_1567801830,test,265.072388,201.0,11.296759,27.443153,13.996019
dish_1568044496,test,35.400002,118.0,0.236,8.967999,0.708
dish_1568044528,test,145.463409,233.0,3.040878,29.163124,1.829951
dish_1568044581,test,386.223419,696.0,3.966878,32.404121,48.129951
dish_1568044634,test,413.19339,789.0,4.152878,38.542122,49.524952
dish_1568047932,test,30.639025,55.0,1.556098,3.756098,1.287805
dish_1568047973,test,295.559052,234.0,21.246098,6.620098,19.187805
dish_1568048018,test,496.800018,287.0,36.139095,8.263098,34.610802
dish_1568048053,test,607.200073,356.0,43.039101,10.333097,44.270805
dish_1568055963,test,36.799999,32.0,3.424,2.016,0.256
dish_1568055986,test,54.400002,76.0,3.468,5.976,0.74
dish_1568056019,test,64.300003,131.0,3.578,8.121,1.235
dish_1568056046,test,88.080002,189.0,3.694,13.921,1.757
dish_1568056217,test,480.779968,427.0,12.261999,13.921,75.537003
dish_1568056258,test,506.357971,485.0,13.48,16.415001,77.393005
dish_1568060414,test,53.598557,146.0,2.133646,7.950584,2.632836
dish_1568060461,test,376.762451,304.0,20.058874,13.800014,34.890255
dish_1568060501,test,548.655457,413.0,22.456875,46.391014,40.01326
dish_1568060542,test,583.376404,481.0,23.326906,52.420933,42.289955
dish_1568060616,test,17.08,61.0,0.244,3.233,1.342
dish_1568060646,test,31.48,97.0,0.28,6.473001,1.738
dish_1568060697,test,133.880005,161.0,9.880001,12.233,3.018
dish_1568060722,test,460.579987,359.0,17.008001,12.233,64.398003
dish_1568060746,test,778.819946,395.0,53.007999,12.233,64.398003
dish_1568061097,test,146.244995,55.0,5.17,18.425001,6.16
dish_1568061145,test,187.053268,196.0,6.978137,23.153978,7.411788
dish_1568061174,test,232.553268,287.0,7.069138,34.983978,7.866788
dish_1568061202,test,256.551605,334.0,7.670484,39.151718,9.440392
dish_1568061234,test,290.692169,358.0,8.81223,44.044918,10.465634
dish_1568061272,test,380.394043,415.0,11.045062,45.304302,25.763874
dish_1568061320,test,535.839905,491.0,19.667326,48.117958,41.280106
dish_1568305198,test,311.354004,82.0,23.042,2.542,23.862001
dish_1568305225,test,428.667786,144.0,35.136887,4.897249,24.472982
dish_1568305257,test,837.147766,420.0,65.496887,9.31325,52.072983
dish_1568313487,test,13.72,49.0,0.196,2.597,1.078
dish_1568313527,test,48.920002,71.0,3.496,4.577,1.518
dish_1568313575,test,57.940002,112.0,3.619,5.93,2.789
dish_1568313640,test,71.139999,145.0,3.652,8.9,3.152
dish_1568313676,test,184.990005,214.0,6.136001,8.9,24.542
dish_1568314823,test,144.0,90.0,13.500001,8.1,1.8
dish_1568314857,test,295.537689,162.0,22.199564,10.236863,16.508799
dish_1568314907,test,481.169434,281.0,29.956467,15.702341,38.063328
dish_1568314951,test,496.129456,325.0,30.264463,18.69434,38.371338
dish_1568315001,test,504.709412,364.0,30.381466,19.98134,39.580326
dish_1568315040,test,555.92041,400.0,32.094086,27.321146,41.118195
dish_1568315088,test,582.370361,423.0,34.555084,28.770144,41.3022
dish_1568315132,test,591.265503,440.0,34.996658,29.930391,41.600544
dish_1568315177,test,637.806702,497.0,36.816135,34.708759,45.134315
dish_1568315988,test,50.370003,69.0,3.312,1.311,5.52
dish_1568316041,test,149.125931,149.0,12.696175,4.53204,7.439879
dish_1568316085,test,378.53714,258.0,25.866344,7.767013,29.707369
dish_1568318286,test,32.200001,115.0,0.46,6.095,2.53
dish_1568318316,test,525.419983,297.0,35.039997,6.095,48.029999
dish_1568318361,test,540.820007,341.0,35.215996,9.174999,49.085999
dish_1568318408,test,907.119995,563.0,43.207996,9.174999,117.905998
dish_1568318480,test,1119.280029,587.0,67.208,9.174999,117.905998
dish_1568319725,test,111.637299,59.0,11.509647,2.241285,0.581418
dish_1568319769,test,356.3573,151.0,20.433649,32.601284,10.701418
dish_1568319838,test,607.506165,312.0,30.928276,39.995754,39.863441
dish_1568319899,test,627.65625,377.0,30.993277,44.54575,41.033432
dish_1568320296,test,226.014999,85.0,7.99,28.475,9.52
dish_1568320338,test,390.180786,163.0,17.414524,30.789936,25.454533
dish_1568320383,test,437.124115,196.0,18.984426,37.518093,26.864243
dish_1568320427,test,450.764099,240.0,19.028429,40.598091,27.65624
dish_1568320470,test,521.038635,341.0,24.96809,44.141685,29.330261
dish_1568400935,test,11.76,42.0,0.168,2.226,0.924
dish_1568400967,test,36.610001,113.0,0.452,7.196,2.628
dish_1568401018,test,587.709961,447.0,12.476,7.196,106.168007
dish_1568401064,test,787.709961,572.0,31.225998,18.445999,108.667999
dish_1568401090,test,1158.98999,614.0,73.225998,18.445999,108.667999
dish_1568401167,test,426.360016,228.0,20.976,20.976,36.936001
dish_1568401199,test,459.643372,343.0,22.450722,24.832966,37.956963
dish_1568401233,test,490.393372,418.0,22.600721,32.332966,38.631962
dish_1568401261,test,530.393372,443.0,26.350721,34.582966,39.131962
dish_1568401302,test,716.47937,561.0,28.946722,69.864967,44.677963
dish_1568404850,test,157.699997,100.0,2.2,29.9,4.7
dish_1568404889,test,247.288361,219.0,4.835492,45.123398,6.240405
dish_1568405183,test,72.402832,64.0,6.906353,2.248366,1.364915
dish_1568405214,test,144.255814,152.0,9.715363,9.62549,6.820557
dish_1568405273,test,386.199768,288.0,21.990467,14.979709,32.076679
dish_1568405306,test,421.239746,336.0,24.294468,15.891708,35.916676
dish_1568405405,test,83.715767,74.0,7.985471,2.599673,1.578183
dish_1568405430,test,119.099396,121.0,9.026379,8.612275,2.186578
dish_1568405466,test,153.099411,189.0,9.094378,17.452278,2.526578
dish_1568405499,test,562.269348,419.0,29.853746,26.507204,45.23914
dish_1568649312,test,44.459999,78.0,0.234,10.92,0.546
dish_1568649354,test,72.870728,129.0,1.676927,14.402927,1.740146
dish_1568649387,test,163.858185,192.0,5.302399,28.488777,2.512788
dish_1568649430,test,363.658203,327.0,20.152399,30.648777,16.012787
dish_1568660810,test,132.539993,47.0,5.64,15.04,5.64
dish_1568664931,test,67.877647,60.0,6.474706,2.107843,1.279608
dish_1568664972,test,303.422241,221.0,14.751798,11.029653,31.216145
dish_1568665012,test,327.420563,268.0,15.353144,15.197391,32.789753
dish_1568665052,test,345.654053,331.0,16.161036,17.310337,33.34906
dish_1568665935,test,154.222,58.0,5.452,19.43,6.496
dish_1568665970,test,202.182007,167.0,7.741,24.117001,9.984
dish_1568666000,test,209.934982,197.0,7.829318,25.612118,10.612808
dish_1568666032,test,243.584183,220.0,9.01176,26.886663,14.889456
dish_1568666061,test,260.434052,253.0,9.43398,29.812946,15.994325
dish_1568666089,test,276.424072,335.0,9.80298,33.010952,16.691326
dish_1568666184,test,28.500002,190.0,0.38,5.51,2.66
dish_1568666230,test,55.800003,268.0,0.692,10.969999,4.532
dish_1568666263,test,93.400002,348.0,0.852,19.77,7.172
dish_1568666303,test,443.199982,560.0,8.483999,19.77,72.892006
dish_1568666329,test,743.76001,594.0,42.484001,19.77,72.891998
dish_1568666357,test,751.679993,603.0,42.484001,21.300001,72.937004
dish_1560798854,test,455.506744,372.0,19.443832,50.673687,23.491779
dish_1560798928,test,485.038239,399.0,21.99024,52.308964,23.906652
dish_1560798960,test,493.720886,429.0,22.37495,53.315128,24.172991
dish_1560799113,test,98.420006,37.0,3.589,12.21,4.07
dish_1560799277,test,111.020004,73.0,3.733,14.73,4.934
dish_1560799368,test,108.403069,53.0,6.012894,1.962151,10.820528
dish_1560799407,test,220.901733,122.0,14.96129,10.166318,12.222573
dish_1560799558,test,196.840012,74.0,7.178,24.42,8.14
dish_1560799590,test,298.019379,163.0,16.460997,28.491785,9.947558
dish_1560799615,test,332.749847,283.0,17.999836,32.516449,11.012909
dish_1560799647,test,723.409973,474.0,39.668941,39.587593,50.007645
dish_1560800836,test,479.399994,170.0,20.4,54.399998,20.4
dish_1560800918,test,70.825645,40.0,3.925041,7.729096,1.983562
dish_1560800951,test,102.825645,168.0,4.309042,14.129096,4.287562
dish_1560800988,test,314.865662,230.0,5.115041,61.249092,11.727562
dish_1560801020,test,346.339966,250.0,5.898491,61.690983,17.095364
dish_1560801041,test,432.244263,292.0,10.663426,63.245892,25.670122
dish_1560801773,test,13.5,54.0,0.162,2.7,0.972
dish_1560801797,test,25.655659,96.0,0.700594,4.108631,1.344873
dish_1560801829,test,256.89563,178.0,10.540594,30.348633,11.184874
dish_1560801859,test,428.704285,262.0,20.070465,33.458454,28.334389
dish_1560801883,test,512.111267,315.0,22.146605,34.629459,42.559067
dish_1560802006,test,35.926495,44.0,1.404505,3.688562,2.727821
dish_1560802048,test,47.213894,83.0,1.904628,4.996577,3.07406
dish_1560802092,test,118.031128,128.0,3.66739,5.990827,15.151614
dish_1560802149,test,365.517456,249.0,17.394941,10.470455,39.855083
dish_1560802562,test,8.853207,5.0,0.49063,0.966137,0.247945
dish_1560802730,test,101.702484,64.0,2.801806,2.26971,16.082962
dish_1560802764,test,111.832207,99.0,3.250635,3.44357,16.39369
dish_1560802853,test,136.532196,118.0,3.307635,8.76357,16.906691
dish_1560874548,test,41.040001,72.0,0.216,10.08,0.504
dish_1560874667,test,100.550003,83.0,4.836,10.234,4.574
dish_1560874726,test,177.492004,145.0,4.96,28.462002,5.566
dish_1560874751,test,379.992004,220.0,10.96,58.687004,12.556001
dish_1560887408,test,324.52002,122.0,11.834001,40.260002,13.42
dish_1560887435,test,364.529053,171.0,13.398108,44.367718,16.457802
dish_1560887457,test,389.264343,246.0,14.28046,48.705952,17.193094
dish_1560887480,test,668.084106,374.0,30.156406,53.686604,43.585083
dish_1560888817,test,47.939999,34.0,2.312,6.12,0.714
dish_1560888849,test,168.964127,107.0,5.855534,7.567453,20.427921
dish_1560888893,test,213.164108,141.0,5.957534,17.087454,21.345922
dish_1560888930,test,224.931168,151.0,7.066031,17.505606,21.53792
dish_1560889008,test,41.293011,84.0,0.993819,8.285774,0.746322
dish_1560889032,test,246.868225,208.0,7.012973,10.744461,34.232979
dish_1560889061,test,402.50766,281.0,22.432436,13.32338,37.306126
dish_1560961012,test,191.699997,71.0,5.68,28.613001,6.6172
dish_1560961059,test,268.459991,172.0,5.68,46.792999,7.6272
dish_1560961107,test,352.820007,320.0,6.124001,67.513,8.6632
dish_1560961179,test,153.919998,104.0,11.44,1.664,10.400001
dish_1560961202,test,171.069992,153.0,11.636,5.094,11.576
dish_1560961261,test,192.519989,218.0,11.830999,10.294001,12.031
dish_1560961385,test,249.519989,293.0,11.830999,23.794003,12.781
dish_1560973936,test,75.243256,44.0,5.829186,6.022747,1.078271
dish_1560973958,test,145.313232,121.0,6.214187,20.729744,4.312272
dish_1560973984,test,171.213257,195.0,6.510186,25.909744,6.088271
dish_1560974009,test,482.983063,409.0,20.768675,30.18502,45.270073
dish_1560974707,test,55.025124,60.0,2.003546,7.088692,2.992605
dish_1560974769,test,3943.325195,3051.0,10.976549,844.568604,83.749603
dish_1560975346,test,326.338562,224.0,14.924776,4.475055,41.01273
dish_1560975491,test,37.84,86.0,1.806,3.698,2.752
dish_1560975517,test,42.389999,99.0,1.858,4.608,3.064
dish_1560975572,test,96.990005,159.0,2.158,16.068001,5.584
dish_1560975601,test,233.935638,253.0,8.421075,17.945927,22.794699
dish_1560975628,test,348.272644,296.0,12.463076,32.350925,27.610699
dish_1560976044,test,124.670006,137.0,0.685,26.167,5.754
dish_1561049320,test,102.789993,19.0,7.98,0.266,7.03
dish_1561049373,test,290.75,146.0,21.950001,2.298,19.73
dish_1561049409,test,317.779999,197.0,22.307001,8.418,20.341999
